qx,qy,emitx,emity
1.49233260625,1.47009975993,1.08519345826e-08,5.91875699891e-09
1.50237928042,1.4700441104,1.08024040775e-08,5.8356223652e-09
1.51242369432,1.4699884551,1.10352646058e-08,6.00893890189e-09
1.52246581178,1.4699328004,1.1039204237e-08,5.87293719199e-09
1.53250559536,1.46987715265,1.08027690795e-08,6.01609841826e-09
1.54254300628,1.46982151824,1.0933526118e-08,6.12026943481e-09
1.55257800445,1.46976590355,1.03345494658e-08,6.00303566269e-09
1.56261054838,1.46971031495,1.1220553379e-08,5.94458612068e-09
1.57264059516,1.46965475885,1.21521059116e-08,5.89801871629e-09
1.58266810041,1.46959924162,1.13828669992e-08,5.90067373162e-09
1.59269301827,1.46954376967,1.3486244573e-08,5.95204669348e-09
1.60271530131,1.46948834939,1.5535173315e-08,6.24091677128e-09
1.61273490052,1.46943298717,1.84230709301e-08,6.48488767153e-09
1.62275176524,1.46937768942,1.81968782239e-08,6.41864233442e-09
1.63276584309,1.46932246253,1.83742167669e-08,6.47388554025e-09
1.64277707999,1.46926731288,1.89199495267e-08,6.58919166534e-09
1.65278542,1.46921224688,1.89310737655e-08,6.68837980669e-09
1.66279080536,1.46915727092,1.97617049192e-08,6.531806469e-09
1.67279317634,1.46910239136,2.03130927862e-08,7.15979242884e-09
1.68279247125,1.46904761461,2.33029557577e-08,7.28656892835e-09
1.69278862631,1.46899294703,2.45416374017e-08,7.25657392247e-09
1.70278157562,1.46893839499,3.01308420375e-08,7.72566859672e-09
1.71277125107,1.46888396485,3.52331747187e-08,7.81465273357e-09
1.72275758226,1.46882966297,4.19599054665e-08,7.97064810398e-09
1.73274049643,1.46877549569,4.05638199012e-08,8.20043441164e-09
1.74271991833,1.46872146936,4.24146991432e-08,8.32710410344e-09
1.75269577019,1.46866759029,4.11147104522e-08,8.25145998866e-09
1.76266797158,1.4686138648,4.09524101063e-08,9.07458657732e-09
1.77263643935,1.46856029919,3.68622221954e-08,8.80921005739e-09
1.78260108748,1.46850689977,3.71553474978e-08,9.04715797374e-09
1.79256182698,1.4684536728,3.54266287926e-08,9.55011313031e-09
1.80251856582,1.46840062455,3.34623171375e-08,9.46736933463e-09
1.81247120874,1.46834776127,3.23275865036e-08,9.60117021152e-09
1.82241965718,1.4682950892,3.09395572223e-08,9.55074312437e-09
1.8323638091,1.46824261455,2.94879697179e-08,9.48557184554e-09
1.84230355889,1.46819034352,2.751627467e-08,9.8090297644e-09
1.85223879717,1.4681382823,2.71960693214e-08,1.0606341717e-08
1.86216941068,1.46808643704,2.56572887246e-08,1.00476669766e-08
1.87209528207,1.4680348139,2.49323058062e-08,1.09165767685e-08
1.38161745298,1.48176603713,9.09430620132e-09,1.22570310606e-08
1.39168702772,1.48171089474,8.6042597001e-09,1.21572976977e-08
1.40175465662,1.48165567731,8.32920760073e-09,1.22548738021e-08
1.41182031587,1.48160039108,8.10901903697e-09,1.15460592494e-08
1.42188398063,1.48154504231,8.31701507332e-09,1.1964340129e-08
1.43194562504,1.48148963726,7.67930467982e-09,1.12419163186e-08
1.44200522218,1.48143418222,7.82314643373e-09,1.07628371559e-08
1.45206274404,1.48137868347,7.69741155201e-09,1.07701447046e-08
1.46211816155,1.48132314731,8.52514148449e-09,9.13260825429e-09
1.47217144449,1.48126758007,9.27549259079e-09,8.16813932313e-09
1.48222256153,1.48121198807,1.06021434475e-08,6.89245610996e-09
1.49227148015,1.48115637765,1.06505205824e-08,6.33259152844e-09
1.50231816667,1.48110075514,1.09570295998e-08,6.15480017183e-09
1.51236258615,1.4810451269,1.09255234303e-08,6.34075175868e-09
1.52240470243,1.48098949929,1.08265674857e-08,6.02577162182e-09
1.53244447806,1.48093387868,1.06464530926e-08,5.76905644733e-09
1.54248187428,1.48087827143,1.04537305786e-08,5.91356327967e-09
1.55251685097,1.48082268392,1.06844367553e-08,6.02818025001e-09
1.56254936664,1.48076712254,1.16253850609e-08,5.92040059952e-09
1.57257937837,1.48071159367,1.276947542e-08,6.07380697293e-09
1.58260684176,1.4806561037,1.19401256243e-08,5.70086472032e-09
1.59263171092,1.48060065902,1.48605724323e-08,6.01657377308e-09
1.6026539384,1.48054526602,1.55140548438e-08,5.92052365142e-09
1.61267347517,1.4804899311,1.5527494674e-08,6.26942918595e-09
1.62269027052,1.48043466064,1.76186976338e-08,6.28903106211e-09
1.63270427205,1.48037946105,1.75445311871e-08,6.33969074e-09
1.64271542563,1.4803243387,1.85827168542e-08,6.59285930871e-09
1.65272367529,1.48026929999,1.8674351629e-08,6.6089282364e-09
1.6627289632,1.48021435131,2.00457107489e-08,6.99732533338e-09
1.6727312296,1.48015949903,2.25272414459e-08,6.95357104564e-09
1.68273041272,1.48010474954,2.3565033321e-08,6.84974685676e-09
1.69272644874,1.4800501092,2.70040618781e-08,7.43569309357e-09
1.7027192717,1.47999558437,3.00770296305e-08,7.55458323052e-09
1.7127088134,1.47994118143,3.50443360264e-08,7.64902082401e-09
1.72269500339,1.47988690672,3.92235905879e-08,7.89040364383e-09
1.73267776881,1.47983276658,4.17713410768e-08,7.91873744994e-09
1.74265703434,1.47977876734,4.39996396875e-08,8.15637990406e-09
1.75263272213,1.47972491533,3.88528642837e-08,8.11978607461e-09
1.76260475166,1.47967121686,3.91807507215e-08,8.42499085296e-09
1.77257303967,1.47961767823,3.84819040121e-08,8.51077902033e-09
1.78253750004,1.47956430574,3.59878536462e-08,8.71248714974e-09
1.79249804369,1.47951110564,3.39157772704e-08,8.42830969774e-09
1.80245457846,1.47945808421,3.41789637997e-08,9.53781925859e-09
1.81240700899,1.47940524769,3.27794154363e-08,9.11265077987e-09
1.82235523658,1.47935260231,3.14444973058e-08,9.54756077937e-09
1.83229915909,1.47930015429,3.0038034606e-08,9.93131422463e-09
1.84223867075,1.47924790982,2.86191714552e-08,9.93079750554e-09
1.85217366206,1.47919587508,2.70179020694e-08,1.02266477903e-08
1.8621040196,1.47914405623,2.62216427678e-08,1.01616786362e-08
1.87202962587,1.47909245941,2.57033708692e-08,1.04579064562e-08
1.381555716,1.49281977872,8.9875837808e-09,1.26720041339e-08
1.39162537891,1.4927646553,8.70892602096e-09,1.25812157732e-08
1.40169308893,1.49270945691,8.19958127481e-09,1.20069098134e-08
1.41175882228,1.49265418978,8.60874157058e-09,1.18923292068e-08
1.42182255417,1.49259886016,7.76210129404e-09,1.13522164094e-08
1.43188425878,1.49254347433,8.03448616678e-09,1.13336313084e-08
1.4419439092,1.49248803855,7.86477198732e-09,1.12108916216e-08
1.45200147749,1.49243255911,7.49436210431e-09,1.02548248231e-08
1.46205693457,1.49237704233,7.52863463905e-09,1.00176768924e-08
1.47211025027,1.49232149451,8.11059437496e-09,9.26103500224e-09
1.48216139326,1.49226592197,9.37010019054e-09,7.73376770945e-09
1.49221033105,1.49221033105,1.00008994172e-08,7.07732168541e-09
1.50225702995,1.49215472809,1.05401437712e-08,6.52204783479e-09
1.51230145506,1.49209911944,1.07955342618e-08,6.62933815312e-09
1.5223435702,1.49204351146,1.05120983404e-08,5.94603654657e-09
1.53238333792,1.4919879105,1.06167605604e-08,5.8616083936e-09
1.54242071947,1.49193232295,1.0433672596e-08,5.91135707746e-09
1.55245567472,1.49187675517,1.05255511835e-08,5.8871587206e-09
1.56248816216,1.49182121354,1.07408002589e-08,5.8548955836e-09
1.57251813886,1.49176570445,1.22111603951e-08,5.98268203028e-09
1.58254556042,1.49171023428,1.26410438397e-08,5.86140836392e-09
1.5925703809,1.49165480942,1.51937185411e-08,5.98662530994e-09
1.60259255285,1.49159943627,1.55201894785e-08,5.8365196013e-09
1.61261202719,1.4915441212,1.67344793396e-08,6.09676194426e-09
1.62262875319,1.49148887062,1.77956667725e-08,6.15609412709e-09
1.63264267843,1.4914336909,1.84917071689e-08,6.17334019127e-09
1.6426537487,1.49137858845,1.90212343578e-08,6.17175678823e-09
1.65266190801,1.49132356964,1.9398521861e-08,6.51607745271e-09
1.66266709848,1.49126864087,1.9159917258e-08,6.62225004926e-09
1.6726692603,1.49121380849,2.37774209281e-08,6.63088827172e-09
1.68266833165,1.4911590789,2.325377547e-08,6.84698404947e-09
1.69266424864,1.49110445846,2.64462630346e-08,7.02571479866e-09
1.70265694523,1.49104995354,3.2577329996e-08,7.56203095713e-09
1.71264635319,1.49099557049,3.26015460974e-08,7.13791953939e-09
1.72263240197,1.49094131565,3.88841737307e-08,7.43565803273e-09
1.73261501863,1.49088719537,4.17170485793e-08,7.44395604411e-09
1.7425941278,1.49083321598,4.0837264333e-08,7.85350194648e-09
1.7525696515,1.4907793838,4.25523787031e-08,7.83590237159e-09
1.76254150915,1.49072570514,3.96626257208e-08,8.02590353331e-09
1.77250961739,1.49067218629,3.89960865865e-08,8.32608047686e-09
1.78247388999,1.49061883355,3.70199056052e-08,8.39402712324e-09
1.79243423777,1.49056565318,3.73488841449e-08,9.14823178191e-09
1.80239056845,1.49051265144,3.48573117473e-08,9.01692665826e-09
1.81234278657,1.49045983458,3.25510334624e-08,9.03547319141e-09
1.8222907933,1.49040720883,3.09784852256e-08,9.18348822535e-09
1.83223448637,1.49035478038,3.07684622343e-08,9.61396347705e-09
1.84217375988,1.49030255545,2.89137514478e-08,9.29066091893e-09
1.85210850419,1.49025054021,2.78969191681e-08,9.91917536904e-09
1.86203860572,1.49019874081,2.641847979e-08,9.70914419725e-09
1.87196394685,1.49014716339,2.6468677267e-08,1.05805124535e-08
1.38149396385,1.50387089295,8.86199171977e-09,1.26308675252e-08
1.391563715,1.50381578111,8.7778143297e-09,1.22202921549e-08
1.4016315062,1.50376059435,8.56058595057e-09,1.21631593917e-08
1.41169731371,1.50370533891,8.07407770386e-09,1.196804655e-08
1.42176111279,1.50365002103,8.08064026071e-09,1.17740338031e-08
1.43182287764,1.50359464697,7.56372776318e-09,1.12944360237e-08
1.44188258141,1.50353922303,7.40784211373e-09,1.12314566631e-08
1.45194019617,1.50348375547,7.5687332986e-09,1.09610733704e-08
1.46199569288,1.50342825061,7.6321116576e-09,1.0971750952e-08
1.47204904138,1.50337271476,7.71025392565e-09,1.01075022737e-08
1.48210021037,1.50331715424,7.68151142004e-09,9.42853007713e-09
1.49214916738,1.50326157537,9.01737051154e-09,8.20033659362e-09
1.50219587871,1.50320598451,9.88465943291e-09,7.12940886134e-09
1.51224030948,1.50315038799,1.03253861845e-08,6.51069855742e-09
1.52228242352,1.50309479217,1.05142227991e-08,6.2100556718e-09
1.53232218338,1.50303920343,1.0547287706e-08,6.12961087218e-09
1.5423595503,1.50298362811,1.03031078673e-08,6.1858658434e-09
1.55239448414,1.5029280726,1.02496952202e-08,5.95180310187e-09
1.56242694339,1.50287254328,1.12762942867e-08,5.75582252516e-09
1.5724568851,1.50281704653,1.2233779428e-08,5.83509320063e-09
1.58248426485,1.50276158872,1.32861789949e-08,5.85731908494e-09
1.59250903669,1.50270617626,1.45420482903e-08,5.81495321538e-09
1.60253115314,1.50265081552,1.50967278211e-08,5.81511838118e-09
1.61255056508,1.50259551289,1.63020404754e-08,6.03386762619e-09
1.62256722176,1.50254027477,1.89137792704e-08,6.34232038759e-09
1.63258107071,1.50248510755,2.02021582165e-08,6.44788037978e-09
1.64259205771,1.5024300176,1.87188854372e-08,6.42547259463e-09
1.6526001267,1.50237501131,1.88140426932e-08,6.58211192387e-09
1.66260521975,1.50232009507,2.17728660238e-08,6.82076193415e-09
1.67260727701,1.50226527525,2.45284301715e-08,6.59885365817e-09
1.6826062366,1.50221055823,2.38811752059e-08,6.86257082783e-09
1.69260203457,1.50215595037,2.87970870544e-08,7.1056238363e-09
1.70259460483,1.50210145803,3.37431664824e-08,7.31352296865e-09
1.71258387906,1.50204708757,3.33804289756e-08,7.08369099915e-09
1.72256978664,1.50199284534,4.03297961767e-08,7.21363948095e-09
1.73255225457,1.50193873766,4.25309870173e-08,7.69022246446e-09
1.74253120738,1.50188477088,4.26380948195e-08,7.49134360003e-09
1.75250656702,1.50183095131,4.14093478591e-08,7.80045324741e-09
1.7624782528,1.50177728525,3.91294589149e-08,7.69267894684e-09
1.77244618127,1.50172377901,3.81211747027e-08,8.00639803417e-09
1.78241026611,1.50167043887,3.85711952135e-08,8.41605084715e-09
1.79237041803,1.50161727109,3.55672597242e-08,8.29621674623e-09
1.80232654464,1.50156428194,3.6009273778e-08,9.00542630951e-09
1.81227855035,1.50151147766,3.31168120166e-08,8.93577225396e-09
1.82222633623,1.50145886447,3.20986528385e-08,8.7715653756e-09
1.83216979987,1.50140644858,3.08867067419e-08,9.34949477844e-09
1.84210883523,1.50135423618,2.92985299688e-08,9.50177386243e-09
1.85204333254,1.50130223345,2.82917790261e-08,9.54762132952e-09
1.86197317809,1.50125044655,2.74778040556e-08,1.00219403683e-08
1.87189825408,1.50119888161,2.53018662146e-08,9.7126067556e-09
1.38143220505,1.51491933315,9.04195882146e-09,1.28673594402e-08
1.3915020445,1.51486422552,8.7884367837e-09,1.27236305238e-08
1.40156991692,1.514809043,8.83126474181e-09,1.21988533648e-08
1.41163579865,1.51475379184,8.21603351506e-09,1.23176496138e-08
1.42169966496,1.51469847829,7.93832443897e-09,1.15946573547e-08
1.43176149011,1.5146431086,7.63876375868e-09,1.13505278323e-08
1.44182124728,1.51458768906,7.40235542418e-09,1.11938095811e-08
1.45187890856,1.51453222596,7.57356970118e-09,1.14094692355e-08
1.46193444494,1.51447672559,7.31359144149e-09,1.04348194728e-08
1.47198782629,1.51442119427,7.23773344604e-09,1.03688443768e-08
1.48203902133,1.51436563832,7.70104620932e-09,1.02094498373e-08
1.49208799759,1.51431006406,7.65679967258e-09,9.41587282082e-09
1.5021347214,1.51425447784,8.00894287345e-09,9.25423973044e-09
1.51217915788,1.51419888601,9.59687578936e-09,6.92854531854e-09
1.52222127086,1.51414329492,9.84095829956e-09,6.60651058062e-09
1.53226102289,1.51408771093,1.03783813793e-08,6.33056455003e-09
1.54229837522,1.51403214042,1.00804174222e-08,5.84172251733e-09
1.55233328769,1.51397658974,1.04027076013e-08,5.96330717366e-09
1.56236571879,1.51392106529,1.20184524813e-08,6.38502656563e-09
1.57239562555,1.51386557343,1.23196938048e-08,5.91803649749e-09
1.58242296353,1.51381012057,1.356056127e-08,5.95409182211e-09
1.59244768677,1.51375471307,1.53907466346e-08,6.17274593598e-09
1.60246974774,1.51369935733,1.66332092024e-08,6.11616952886e-09
1.61248909732,1.51364405974,1.82687772364e-08,5.98874002369e-09
1.62250568472,1.51358882669,1.87137409817e-08,6.06189534766e-09
1.63251945743,1.51353366456,2.01358086174e-08,6.16258529061e-09
1.64253036118,1.51347857973,1.91862968127e-08,6.29122277655e-09
1.65253833988,1.5134235786,2.0612863044e-08,6.33811049503e-09
1.66254333556,1.51336866755,2.09743427175e-08,6.38489857609e-09
1.6725452883,1.51331385294,2.23440263454e-08,6.57949762744e-09
1.68254413616,1.51325914115,2.6507151227e-08,6.75251270027e-09
1.69253981515,1.51320453855,2.6462240867e-08,7.0530647314e-09
1.70253225911,1.5131500515,3.28753597271e-08,7.0330307981e-09
1.71252139964,1.51309568635,3.31360399868e-08,6.93419715947e-09
1.72250716606,1.51304144945,3.83569265132e-08,7.20564435397e-09
1.73248948529,1.51298734713,4.14003339777e-08,7.28392696693e-09
1.74246828177,1.51293338573,4.25586004285e-08,7.76595322553e-09
1.75244347738,1.51287957156,4.27691674788e-08,7.75879543925e-09
1.76241499134,1.51282591092,4.00102978296e-08,7.62481941747e-09
1.77238274008,1.51277241012,4.10216398822e-08,8.60542037442e-09
1.7823466372,1.51271907543,3.67206050031e-08,7.89349026429e-09
1.79230659329,1.51266591313,3.70298077582e-08,8.25908691898e-09
1.80226251587,1.51261292947,3.59736230143e-08,8.9090126e-09
1.81221430922,1.51256013069,3.2991146302e-08,8.79067283136e-09
1.82216187428,1.51250752301,3.2609851358e-08,8.88918948897e-09
1.83210510852,1.51245511265,3.11246165675e-08,9.10532302026e-09
1.84204390578,1.5124029058,2.91563184183e-08,9.14072464302e-09
1.85197815614,1.51235090862,2.87456926161e-08,9.16813390377e-09
1.86190774573,1.51229912728,2.76367461535e-08,1.00913075923e-08
1.87183255663,1.51224756791,2.6602308787e-08,9.59180883697e-09
1.38137044816,1.5259650509,9.49790306485e-09,1.35151075959e-08
1.39144037594,1.52590994009,9.42194513439e-09,1.34067546351e-08
1.40150832963,1.52585475442,8.77485094659e-09,1.25562665142e-08
1.41157428561,1.52579950015,8.33546137082e-09,1.21988262163e-08
1.4216382192,1.52574418352,7.80217613855e-09,1.18172394583e-08
1.43170010469,1.52568881079,8.01619957719e-09,1.20079091348e-08
1.44175991529,1.52563338825,7.67268724515e-09,1.09740640069e-08
1.45181762313,1.52557792217,7.52347422241e-09,1.1401238811e-08
1.46187319922,1.52552241886,7.50040459724e-09,1.10296508885e-08
1.47192661347,1.52546688464,7.52319135278e-09,1.10279183707e-08
1.48197783459,1.52541132582,7.32205958054e-09,1.06114882214e-08
1.49202683014,1.52535574873,7.38647618657e-09,1.02991237547e-08
1.50207356647,1.52530015972,7.60026176953e-09,9.63428762103e-09
1.5121180087,1.52524456513,8.46814496135e-09,8.29862141945e-09
1.52216012066,1.52518897132,9.58736128229e-09,7.15839223067e-09
1.53219986491,1.52513338465,9.87992133068e-09,6.47349562903e-09
1.54223720269,1.52507781149,1.01374919468e-08,6.34178234421e-09
1.55227209384,1.52502225822,1.0116021413e-08,6.06041766667e-09
1.56230449683,1.5249667312,1.278432325e-08,6.74515432381e-09
1.57233436868,1.52491123682,1.37372816757e-08,7.55354315629e-09
1.58236166493,1.52485578146,1.41434531759e-08,7.77832112486e-09
1.59238633961,1.52480037152,1.8307236502e-08,8.00234967645e-09
1.60240834516,1.52474501337,1.74587576886e-08,7.30116326827e-09
1.61242763243,1.52468971342,2.04658010428e-08,7.93458893689e-09
1.62244415058,1.52463447803,1.88295635438e-08,6.33166605158e-09
1.6324578471,1.52457931361,2.10000801346e-08,6.71337409777e-09
1.64246866765,1.52452422654,2.18929807731e-08,6.71707579496e-09
1.65247655611,1.5244692232,2.1175673777e-08,6.47310312627e-09
1.66248145446,1.52441430997,2.26487818143e-08,6.34174550296e-09
1.67248330272,1.52435949324,2.42509163893e-08,6.57718626976e-09
1.68248203892,1.52430477936,2.67136776119e-08,6.77930637782e-09
1.69247759898,1.52425017472,2.79864854248e-08,6.81908401289e-09
1.70246991669,1.52419568566,2.97481755221e-08,6.9811607809e-09
1.71245892358,1.52414131855,3.61924829905e-08,7.33213275732e-09
1.7224445489,1.52408707972,4.3815282217e-08,7.0735881836e-09
1.73242671948,1.52403297552,4.18609157693e-08,7.1698553641e-09
1.7424053597,1.52397901227,4.2070670884e-08,7.27612623187e-09
1.75238039133,1.52392519629,4.10858238621e-08,7.3762994799e-09
1.76235173351,1.52387153389,4.08328018537e-08,7.59782706418e-09
1.77231930259,1.52381803136,3.91556633797e-08,7.81292836953e-09
1.78228301205,1.52376469499,3.78257786501e-08,7.89983060898e-09
1.79224277239,1.52371153105,3.63849339141e-08,7.87360858023e-09
1.80219849099,1.52365854578,3.55280772697e-08,8.22087980503e-09
1.81215007204,1.52360574543,3.45232839605e-08,8.44151547495e-09
1.82209741636,1.52355313623,3.34003113467e-08,8.97841154498e-09
1.83204042128,1.52350072438,3.20274986321e-08,9.3478295558e-09
1.84197898051,1.52344851608,3.06067584544e-08,9.26218010641e-09
1.85191298399,1.5233965175,2.88078622535e-08,9.28934490183e-09
1.86184231771,1.52334473478,2.78846437581e-08,9.25992196246e-09
1.87176686359,1.52329317408,2.67600275358e-08,9.28462992938e-09
1.38130870172,1.53700799592,9.54391265801e-09,1.32853344464e-08
1.39137871786,1.53695287455,8.89249095393e-09,1.27603230076e-08
1.40144675286,1.53689767835,8.50839552504e-09,1.2799919787e-08
1.41151278311,1.53684241357,7.92774401419e-09,1.22198175195e-08
1.42157678401,1.53678708646,8.3261093773e-09,1.2449730689e-08
1.43163872987,1.53673170327,7.8490405887e-09,1.22459794588e-08
1.44169859393,1.5366762703,7.48860914812e-09,1.15768735341e-08
1.45175634837,1.53662079382,7.48822973149e-09,1.13759312766e-08
1.46181196422,1.53656528014,7.48321206578e-09,1.11087245358e-08
1.47186541139,1.53650973558,7.51324622986e-09,1.07256943225e-08
1.48191665863,1.53645416646,7.28948979825e-09,1.08639194321e-08
1.49196567352,1.5363985791,7.521275698e-09,1.01630964761e-08
1.5020124224,1.53634297985,7.31464083679e-09,1.01959911459e-08
1.51205687041,1.53628737507,7.62725079675e-09,8.9351961448e-09
1.5220989814,1.5362317711,8.13788722155e-09,8.62909440333e-09
1.53213871792,1.53617617431,9.43367042556e-09,7.30020683753e-09
1.54217604118,1.53612059107,9.83622620969e-09,6.73176228484e-09
1.55221091105,1.53606502775,1.1181093271e-08,6.70941429135e-09
1.56224328598,1.53600949073,1.15899705446e-08,7.07765556106e-09
1.57227312297,1.5359539864,1.41084921763e-08,8.85212863503e-09
1.58230037755,1.53589852113,1.69790824116e-08,1.16269639176e-08
1.59232500371,1.53584310132,2.03436029147e-08,9.90658196785e-09
1.60234695389,1.53578773336,2.05963943537e-08,1.1126710764e-08
1.6123661789,1.53573242363,2.07548285761e-08,1.1636423993e-08
1.62238262788,1.53567717852,2.3481895791e-08,1.0498765993e-08
1.63239624825,1.53562200443,2.15600728605e-08,9.39194990492e-09
1.64240698566,1.53556690773,2.36151298883e-08,8.72168638135e-09
1.65241478395,1.53551189482,2.3760409104e-08,9.44110541421e-09
1.66241958503,1.53545697208,2.47027861392e-08,8.59777139127e-09
1.67242132888,1.53540214588,2.55683132433e-08,7.84864617111e-09
1.68241995348,1.53534742259,2.92038247173e-08,7.56608831647e-09
1.69241539468,1.53529280859,3.02642551475e-08,7.22379831464e-09
1.7024075862,1.53523831023,2.99912943883e-08,7.5275148617e-09
1.71239645953,1.53518393387,3.72761431856e-08,7.36475864098e-09
1.72238194381,1.53512968586,4.41697828366e-08,7.57306360683e-09
1.73236396583,1.53507557253,4.1698004121e-08,7.24287637573e-09
1.74234244986,1.53502160022,4.1698658063e-08,7.1832903667e-09
1.75231731761,1.53496777523,4.19399871036e-08,7.67999267123e-09
1.7622884881,1.53491410388,4.01850974941e-08,7.58986849475e-09
1.7722558776,1.53486059247,3.94138682916e-08,7.65160082554e-09
1.78221939949,1.53480724728,3.922015577e-08,7.93664139999e-09
1.79217896415,1.53475407457,3.71239812459e-08,8.50556304221e-09
1.80213447888,1.5347010806,3.59372807196e-08,8.39079824795e-09
1.81208584774,1.53464827163,3.45588226582e-08,8.40897517004e-09
1.82203297141,1.53459565386,3.28598746389e-08,8.78099258276e-09
1.83197574711,1.53454323351,3.11613578414e-08,8.92820681111e-09
1.84191406841,1.53449101677,3.12760681221e-08,9.21731375648e-09
1.85184782512,1.53443900982,2.9761333206e-08,9.22701343954e-09
1.86177690309,1.5343872188,2.83084231791e-08,9.27112176494e-09
1.87170118406,1.53433564986,2.72101173239e-08,9.35334177164e-09
1.38124697429,1.54804811604,9.08944315226e-09,1.41107088516e-08
1.39131707882,1.54799297673,9.29702173315e-09,1.42117476065e-08
1.40138519513,1.54793776261,8.44333899446e-09,1.40500064492e-08
1.41145129969,1.54788247992,8.33777813072e-09,1.32181650131e-08
1.42151536792,1.54782713491,8.21280817001e-09,1.39734782086e-08
1.43157737417,1.54777173385,7.93472151554e-09,1.2800087095e-08
1.44163729172,1.54771628302,7.89940625282e-09,1.23040640691e-08
1.45169509278,1.54766078871,7.75065077262e-09,1.17514840552e-08
1.46175074841,1.54760525723,7.17225825769e-09,1.17673263336e-08
1.47180422853,1.54754969489,7.38010721171e-09,1.17107236027e-08
1.48185550193,1.54749410802,7.3773963617e-09,1.05361109381e-08
1.49190453619,1.54743850294,7.23442629858e-09,1.08699510023e-08
1.50195129767,1.54738288602,7.27016765852e-09,1.01549673146e-08
1.51199575151,1.54732726359,7.27407349994e-09,9.83783435949e-09
1.52203786156,1.54727164201,7.36662327845e-09,9.62394011679e-09
1.53207759038,1.54721602765,8.35999653854e-09,8.24940261868e-09
1.54211489918,1.54716042688,8.84379045083e-09,7.14741426282e-09
1.55214974782,1.54710484608,1.0079895764e-08,6.6735452197e-09
1.56218209473,1.54704929163,1.18706983625e-08,6.6854681164e-09
1.57221189692,1.5469937699,1.32398648455e-08,7.25412833258e-09
1.58223910988,1.5469382873,1.60278439589e-08,9.94455158311e-09
1.59226368759,1.5468828502,1.66670309694e-08,1.18502517136e-08
1.60228558246,1.546827465,1.93156230968e-08,1.3716647987e-08
1.61230474527,1.5467721381,2.15093940839e-08,1.36769507509e-08
1.62232112513,1.54671687587,2.3900600321e-08,1.17726319766e-08
1.63233466943,1.54666168471,2.46872022011e-08,1.28700088685e-08
1.64234532378,1.54660657102,2.47253162667e-08,1.51044547272e-08
1.65235303195,1.54655154117,2.45930802514e-08,1.34868185551e-08
1.66235773584,1.54649660155,2.55690702021e-08,1.20656882345e-08
1.67235937537,1.54644175854,2.77283306118e-08,1.26336270438e-08
1.68235788844,1.54638701852,3.046381854e-08,1.09955536379e-08
1.69235321087,1.54633238785,3.4250938303e-08,1.17069143421e-08
1.7023452763,1.54627787289,3.73775368662e-08,1.05544429057e-08
1.71233401614,1.54622348001,3.65800123764e-08,9.29714228657e-09
1.72231935949,1.54616921555,4.41201307788e-08,8.27145760489e-09
1.73230123304,1.54611508584,4.16731060749e-08,7.49303408506e-09
1.74227956099,1.54606109723,4.24833001721e-08,7.2868737228e-09
1.75225426494,1.54600725603,4.12671209928e-08,7.47990537706e-09
1.76222526386,1.54595356855,4.1430804783e-08,7.76759325519e-09
1.77219247389,1.54590004109,3.97537571308e-08,7.48216679592e-09
1.78215580832,1.54584667992,3.75758489162e-08,7.34456070228e-09
1.79211517744,1.54579349134,3.67837335009e-08,7.92113923178e-09
1.80207048842,1.54574048158,3.5803320533e-08,8.20103864022e-09
1.81202164519,1.5456876569,3.60661184545e-08,8.40151359666e-09
1.82196854835,1.54563502352,3.35467119371e-08,8.52990649265e-09
1.83191109497,1.54558258765,3.2747101672e-08,8.80063223176e-09
1.84184917849,1.54553035548,3.05491330396e-08,8.92561029434e-09
1.85178268857,1.5454783332,2.94083428638e-08,8.7800855795e-09
1.86171151092,1.54542652695,2.90003008147e-08,9.14846655168e-09
1.87163552715,1.54537494287,2.74774594493e-08,9.38644776385e-09
1.38118527446,1.55908535715,9.72815706798e-09,1.77374870032e-08
1.39125546737,1.55903019251,9.01902003044e-09,1.60155463523e-08
1.401323665,1.55897495306,9.06400971568e-09,1.59298429954e-08
1.41138984387,1.55891964504,8.76499768824e-09,1.59409616321e-08
1.42145397944,1.55886427472,8.14707763366e-09,1.49347110813e-08
1.4315160461,1.55880884835,7.94868478734e-09,1.43861072569e-08
1.44157601717,1.55875337223,7.80418313453e-09,1.50467939852e-08
1.45163386487,1.55869785265,7.66951236222e-09,1.48428247083e-08
1.46168956029,1.55864229592,7.60033269906e-09,1.42325648081e-08
1.4717430734,1.55858670836,7.24779264442e-09,1.34516033234e-08
1.48179437299,1.55853109628,7.0431845756e-09,1.24710480338e-08
1.49184342664,1.55847546604,7.37970748632e-09,1.19687479155e-08
1.50189020076,1.55841982397,7.36796735817e-09,1.1796487291e-08
1.51193466046,1.55836417644,7.50979163902e-09,1.18323143143e-08
1.52197676962,1.55830852979,7.71232268266e-09,1.16872986967e-08
1.53201649078,1.55825289041,7.88602413559e-09,9.90643522012e-09
1.54205378518,1.55819726466,8.37354313304e-09,9.20843189249e-09
1.55208861264,1.55814165893,8.80755234479e-09,7.16061904718e-09
1.56212093159,1.55808607959,1.01365271174e-08,7.41606847812e-09
1.57215069902,1.55803053304,1.27267450467e-08,7.25245116432e-09
1.58217787042,1.55797502565,1.68185028162e-08,9.553716093e-09
1.59220239975,1.55791956384,1.77204873725e-08,1.05119849948e-08
